Time,GrassPopulation,PrarieDogPopulation
43.0,36.28514185159901,18.0537872496434
44.0,35.850321354342825,18.166505740728812
45.0,35.41589124774398,18.272126197802162
46.0,34.9822386177231,18.370514017245466
47.0,34.54974160649026,18.461550110016066
48.0,34.11876847422422,18.54513120197294
49.0,33.68967673062821,18.621170052551385
50.0,33.2628123401253,18.689595591613752
51.0,32.838509003682944,18.750352975048788
52.0,32.41708751947565,18.803403560410775
53.0,31.998855223818783,18.84872480457253
54.0,31.584105513045714,18.88631008600483
55.0,31.173117446265557,18.916168454881635
56.0,30.766155428238108,18.93832431473911
57.0,30.363468970945092,18.952817039882284
58.0,29.965292531828844,18.959700533132388
59.0,29.57184542611688,18.959042728838224
60.0,29.183331810157966,18.95092504633551
61.0,28.79994073226501,18.93544179922901
62.0,28.421846247194406,18.912699565995005
63.0,28.049207590090884,18.88281652745852
64.0,27.682169405490853,18.845921776694286
65.0,27.32086202680412,18.80215460683644
66.0,26.965401801581464,18.751663782164616
67.0,26.615891457820197,18.694606797668325
68.0,26.27242050655823,18.631149132083017
69.0,25.93506567605429,18.561463499146072
70.0,25.60389137294356,18.485729101544518
71.0,25.278950165888862,18.404130891725128
72.0,24.96028328741235,18.316858843416856
73.0,24.647921149786697,18.22410723738118
74.0,24.341883871082494,18.126073964562988
75.0,24.04218180770523,18.022959849468037
76.0,23.748816090006283,17.914967996247082
77.0,23.46177915781301,17.802303159625623
78.0,23.181055292989537,17.685171142485448
79.0,22.90662114640841,17.563778221582524
80.0,22.63844625698032,17.43833060257827
81.0,22.3764935606522,17.30903390526961
82.0,22.120719887539956,17.17609267962938
83.0,21.87107644560935,17.039709953013695
84.0,21.627509289554965,16.900086808657857
85.0,21.389959773751432,16.757421995367572
86.0,21.158364988362205,16.611911568117936
87.0,20.932658177888126,16.463748559098903
88.0,20.712769141620598,16.313122678592084
89.0,20.498624615631915,16.16022004492942
90.0,20.29014863608827,16.00522294266887
91.0,20.08726288380925,15.848309608024497
92.0,19.889887010121704,15.689654040507795
93.0,19.697938944165987,15.529425839672093
94.0,19.511335181909466,15.36779006580187
95.0,19.32999105720644,15.204907123352156
96.0,19.153820995315886,15.040932665919076
97.0,18.982738749349696,14.876017521509603
98.0,18.816657620174745,14.710307636875733
99.0,18.655490660333477,14.543944039684412
100.0,18.499150862580066,14.377062817308508
101.0,18.347551333653733,14.20979511104502
102.0,18.2006054539281,14.042267124593497
103.0,18.058227023586305,13.874600145659434
104.0,17.92033039597664,13.706910579583381
105.0,17.78683059880364,13.53930999393588
106.0,17.657643443804986,13.371905173060378
107.0,17.532685625556553,13.204798181590368
108.0,17.41187481003631,13.038086436012577
109.0,17.29512971356354,12.871862783394512
110.0,17.182370172713377,12.706215586441626
111.0,17.073517205788026,12.541228814096447
112.0,16.968493066406328,12.376982136938762
113.0,16.86722128975204,12.21355102669208
114.0,16.76962673199939,12.051006859186971
115.0,16.675635603411944,11.889417020176063
116.0,16.585175495587965,11.728845013438473
117.0,16.498175403302557,11.569350570653041
118.0,16.41456574137394,11.410989762559746
119.0,16.334278356958585,11.25381511096714
120.0,16.2572465376576,11.097875701200405
121.0,16.183405015794925,10.9432172946196
122.0,16.112689969206563,10.789882440871063
123.0,16.045039018859462,10.63791058956634
124.0,15.980391223598605,10.487338201112891
125.0,15.91868707230167,10.338198856448834
126.0,15.859868473702111,10.190523365460358
127.0,15.803878744123814,10.044339873885148
128.0,15.75066259335359,9.899673968528234
129.0,15.700166108861648,9.756548780638212
130.0,15.652336738564932,9.614985087311831
131.0,15.607123272313698,9.47500141081347
132.0,15.564475822267989,9.336614115713248
133.0,15.524345802317724,9.199837503763405
134.0,15.486685906687951,9.06468390644714
135.0,15.4514500878593,8.93116377514759
136.0,15.418593533922927,8.799285768896866
137.0,15.388072645479165,8.669056839676335
138.0,15.359845012179598,8.540482315249545
139.0,15.333869389003517,8.41356597951846
140.0,15.310105672351414,8.288310150402104
141.0,15.28851487603055,8.164715755244279
142.0,15.26905910720049,8.042782403763793
143.0,15.25170154233982,7.922508458566781
144.0,15.236406403289179,7.8038911032460545
145.0,15.22313893342001,7.68692640809727
146.0,15.211865373973152,7.5716093934858835
147.0,15.202552940606546,7.45793409090258
148.0,15.195169800186832,7.345893601748067
149.0,15.189685047855468,7.235480153890856
150.0,15.186068684396211,7.126685156044024
151.0,15.184291593927282,7.01949925000887
152.0,15.18432552193835,6.9139123608350355
153.0,15.186143053689504,6.809913744947906
154.0,15.189717592986744,6.707492036295168
155.0,15.195023341346012,6.606635290565088
156.0,15.202035277555584,6.507331027529631
157.0,15.210729137644615,6.409566271565792
158.0,15.221081395263747,6.3133275904086466
159.0,15.233069242482065,6.218601132189513
160.0,15.246670571003142,6.125372660812421
161.0,15.26186395380154,6.033627589721696
162.0,15.27862862717997,5.943351014112978
163.0,15.296944473246098,5.854527741639392
164.0,15.316792002807155,5.7671423216639
165.0,15.338152338679471,5.681179073108073
166.0,15.36100719940939,5.596622110946682
167.0,15.38533888340128,5.513455371396587
168.0,15.411130253447771,5.431662635847438
169.0,15.438364721656779,5.351227553580705
170.0,15.467026234769488,5.27213366332249
171.0,15.49709925986299,5.194364413674522
172.0,15.528568770430986,5.1179031824666215
173.0,15.56142023283565,5.04273329507281
174.0,15.595639593123513,4.968838041732141
175.0,15.631213264198063,4.896200693914157
176.0,15.668128113341522,4.824804519767768
177.0,15.706371450078237,4.754632798691222
178.0,15.745931014371964,4.685668835059677
179.0,15.786794965149285,4.617895971145803
180.0,15.828951869141367,4.55129759926769
181.0,15.87239069003626,4.485857173197284
182.0,15.917100777933937,4.421558218861454
183.0,15.96307185909631,4.358384344366735
184.0,16.01029402598449,4.2963192493777544
185.0,16.05875772757566,4.235346733878312
186.0,16.10845375995192,4.175450706343057
187.0,16.15937325715365,4.1166151913467495
188.0,16.211507682289938,4.058824336637101
189.0,16.264848818898773,4.002062419696248
190.0,16.319388762549828,3.9463138538150044
191.0,16.375119912682667,3.891563193703131
192.0,16.43203496467351,3.8377951406579824
193.0,16.49012690212361,3.784994547313055
194.0,16.5493889893626,3.733146421987119
195.0,16.609814764160184,3.6822359326538274
196.0,16.6713980306397,3.632248410550907
197.0,16.73413285238728,3.583169353447288
198.0,16.79801354575037,3.5349844285857923
199.0,16.863034673319564,3.487679475318299
200.0,16.92919103758786,3.441240507449612
201.0,16.996477674781477,3.395653715305601
202.0,17.06488984885667,3.3509054675405334
203.0,17.134423045656913,3.3069823126979165
204.0,17.205072967225128,3.263870980538545
205.0,17.276835526265657,3.221558383148898
206.0,17.349706840750827,3.1800316158424575
207.0,17.42368322866709,3.1392779578659873
208.0,17.498761202895846,3.099284872922299
209.0,17.57493746622413,3.0600400095205305
210.0,17.652208906480553,3.0215312011644855
211.0,17.730572591791862,2.983746466389115
212.0,17.810025765955753,2.9466740086547913
213.0,17.890565843925536,2.9103022161085876
214.0,17.972190407402437,2.8746196612213666
215.0,18.05489720053141,2.8396151003090977
216.0,18.138684125696418,2.8052774729464347
217.0,18.223549239411234,2.771595901280226
218.0,18.3094907483019,2.7385596892502835
219.0,18.39650700517712,2.7061583217243985
220.0,18.484596505182864,2.6743814635542784
221.0,18.57375788203762,2.643218958558765
222.0,18.663989904344767,2.612660828440403
223.0,18.755291471978623,2.5826972716411536
224.0,18.847661612540815,2.5533186621427624
225.0,18.941099477883657,2.5245155482170527
226.0,19.035604340697326,2.4962786511311528
227.0,19.131175591157632,2.4685988638124394
228.0,19.227812733631332,2.441467249477753
229.0,19.325515383435878,2.4148750402312205
230.0,19.42428326365065,2.388813635634825
231.0,19.524116201976693,2.3632746012556596
232.0,19.625014127642096,2.3382496671936157
233.0,19.726977068350156,2.3137307265930858
234.0,19.83000514726748,2.289709834142083
235.0,19.934098580049337,2.2661792045620226
236.0,20.03925767189943,2.243131211091257
237.0,20.145482814661495,2.2205583839653147
238.0,20.25277448393997,2.1984534088966465
239.0,20.36113323624716,2.176809125556559
240.0,20.470559706174253,2.155618526061886
241.0,20.58105460358361,2.1348747534688397
242.0,20.69261871081975,2.1145711002763594
243.0,20.805252879936507,2.09470100694118
244.0,20.918958029937755,2.0752580604067448
245.0,21.03373514402926,2.0562359926479803
246.0,21.149585266879075,2.0376286792338854
247.0,21.26650950188398,2.0194301379097803
248.0,21.384509008439494,2.0016345272010025
249.0,21.503584999210887,1.984236145039755
250.0,21.623738737402732,1.967229427416747
251.0,21.744971534024465,1.9506089470592052
252.0,21.867284745149416,1.9343694121367752
253.0,21.990679769164778,1.9185056649967787
254.0,22.115158044009984,1.9030126809302428
255.0,22.2407210444009,1.8878855669700716
256.0,22.367370279037242,1.8731195607226914
257.0,22.49510728779066,1.858710029234459
258.0,22.62393363887076,1.8446524678940945
259.0,22.753850925966507,1.8309424993723646
260.0,22.884860765360216,1.8175758726002202
261.0,23.01696479301147,1.8045484617865666
262.0,23.150164661608166,1.7918562654768264
263.0,23.284462037581847,1.7794954056534402
264.0,23.419858598084545,1.7674621268794337
265.0,23.55635602792415,1.7557527954861751
266.0,23.69395601645539,1.744363898806436
267.0,23.83266025442341,1.7332920444538689
268.0,23.972470430756843,1.7225339596500109
269.0,24.113388229307326,1.7120864905999313
270.0,24.255415325532155,1.7019466019176377
271.0,24.39855338311691,1.6921113761023738
272.0,24.542804050534617,1.6825780130669465
273.0,24.68816895753813,1.6733438297192365
274.0,24.834649711582138,1.6644062595980635
275.0,24.982247894171255,1.655762852564601
276.0,25.130965057130545,1.6474112745505485
277.0,25.280802718794636,1.6393493073643062
278.0,25.431762360111616,1.63157484855642
279.0,25.583845420657706,1.6240859113455934
280.0,25.73705329455864,1.6168806246066012
281.0,25.891387326313534,1.6099572329214769
282.0,26.04684880651697,1.60331409669538
283.0,26.20343896747479,1.5969496923386
284.0,26.3611589787091,1.590862612516188
285.0,26.520009942347727,1.5850515664667684
286.0,26.67999288839331,1.5795153803921214
287.0,26.841108769867034,1.5742529979191884
288.0,27.003358457821847,1.5692634806362076
289.0,27.166742736219867,1.5645460087047445
290.0,27.331262296668527,1.5600998815494471
291.0,27.49691773300979,1.55592451862742
292.0,27.66370953575665,1.5520194602791801
293.0,27.831638086370855,1.5483843686632284
294.0,28.000703651375776,1.5450190287763477
295.0,28.17090637629789,1.5419233495618125
296.0,28.34224627943037,1.5390973651077793
297.0,28.51472324541194,1.53654123593821
298.0,28.688337018613947,1.5342552503987676
299.0,28.863087196328408,1.5322398261402144
300.0,29.038973221749483,1.5304955117019357
301.0,29.215994376740678,1.529022988198313
302.0,29.394149774379713,1.5278230711107657
303.0,29.573438351272806,1.5268967121883872
304.0,29.75385885962983,1.5262450014602107
305.0,29.935409859091497,1.5258691693622453
306.0,30.118089708299436,1.5257705889825401
307.0,30.30189655619977,1.5259507784276531
308.0,30.48682833307041,1.526411403314018
309.0,30.672882741262026,1.5271542793878274
310.0,30.860057245642313,1.528181375277183
311.0,31.048349063732772,1.529494815380384
312.0,31.23775515552695,1.5310968828943696
313.0,31.428272212978683,1.5329900229874585
314.0,31.619896649148465,1.5351768461206747
315.0,31.812624586995796,1.5376601315220901
316.0,32.00645184780484,1.5404428308187552
317.0,32.20137393923039,1.5435280718309436
318.0,32.39738604295075,1.5469191625335823
319.0,32.594483001913524,1.5506195951898925
320.0,32.792659307160235,1.5546330506624202
321.0,32.99190908421479,1.5589634029067923
322.0,33.1922260790207,1.5636147236536897
323.0,33.39360364341138,1.5685912872846877
324.0,33.59603472009728,1.5738975759077705
325.0,33.79951182715327,1.5795382846384882
326.0,34.004027041989076,1.5855183270928777
327.0,34.209571984785164,1.591842841098427
328.0,34.41613780137582,1.5985171946295207
329.0,34.62371514556082,1.605546991973945
330.0,34.832294160826414,1.6129380801371929
331.0,35.041864461455866,1.620696555491441
332.0,35.25241511300935,1.6288287706762135
333.0,35.46393461215226,1.6373413417578788
334.0,35.676410865810645,1.646241155655246
335.0,35.88983116963189,1.6555353778386415
336.0,36.10418218572813,1.6652314603099505
337.0,36.319449919679506,1.6753371498711958
338.0,36.535619696773765,1.6858604966892992
339.0,36.75267613745815,1.6968098631647341
340.0,36.97060313197919,1.7081939331118112
341.0,37.18938381418526,1.7200217212583606
342.0,37.40900053446665,1.7323025830725642
343.0,37.62943483180703,1.7450462249246617
344.0,37.85066740492027,1.7582627145911847
345.0,38.072678082445684,1.7719624921092798
346.0,38.295445792174846,1.7861563809885415
347.0,38.518948529282596,1.800855599787601
348.0,38.743163323534695,1.816071774062492
349.0,38.96806620544429,1.8318169486935372
350.0,39.193632171349435,1.8481036005971683
351.0,39.41983514738363,1.8649446518287003
352.0,39.64664795231147,1.8823534830816118
353.0,39.87404225920167,1.9003439475883492
354.0,40.10198855590992,1.9189303854270525
355.0,40.33045610434418,1.9381276382378827
356.0,40.55941289848587,1.9579510643518292
357.0,40.78882562114062,1.9784165543339503
358.0,41.018659599393274,1.999540546941969
359.0,41.24887875874265,2.0213400454999793
360.0,41.47944557589262,2.0438326346857196
361.0,41.71032103017764,2.067036497728409
362.0,41.94146455360207,2.0909704340125326
363.0,42.172833979474696,2.115653877081158
364.0,42.40438548962183,2.1411069130303826
365.0,42.636073560164675,2.16735029928431
366.0,42.8678509058494,2.194405483737539
367.0,43.09966842292144,2.2222946242494777
368.0,43.3314751305388,2.25104060847188
369.0,43.56321811072314,2.280667073987792
370.0,43.79484244685156,2.311198428736591
371.0,44.02629116069682,2.342659871695975
372.0,44.257505148029026,2.3750774137875794
373.0,44.48842311279756,2.408477898968366
374.0,44.718981499918634,2.4428890254649693
375.0,44.94911442670068,2.4783393671028477
376.0,45.17875361294791,2.514858394676255
377.0,45.407828309790624,2.5524764972987786
378.0,45.6362652273004,2.591225003667386
379.0,45.863988460958296,2.6311362031656005
380.0,46.09091941705552,2.6722433667235266
381.0,46.31697673711788,2.7145807673439615
382.0,46.54207622145864,2.758183700194707
383.0,46.76613075197843,2.8030885021574163
384.0,46.989050214346314,2.8493325707128565
385.0,47.21074141971275,2.8969543820312658
386.0,47.431108026122864,2.94599350812457
387.0,47.650050459817884,2.996490632904507
388.0,47.86746583663305,3.048487566977202
389.0,48.08324788372254,3.1020272609904143
390.0,48.29728686186552,3.157153817334509
391.0,48.509469488632774,3.2139124999821775
392.0,48.719678862720144,3.2723497422350514
393.0,48.927794389783756,3.3325131521276
394.0,49.13369171014225,3.3944515152200867
395.0,49.3372426287434,3.4582147944928905
396.0,49.5383150478264,3.5238541270342068
397.0,49.73677290274697,3.591421817192063
398.0,49.93247610146968,3.6609713258397445
399.0,50.125280468271626,3.7325572553812223
400.0,50.315037692242264,3.8062353301000473
401.0,50.50159528120738,3.8820623714315694
402.0,50.6847965217492,3.9600962677143134
403.0,50.86448044604081,4.040395937952114
404.0,51.04048180626003,4.123021289094279
405.0,51.21263105739647,4.208033166316847
406.0,51.38075434931461,4.295493295764195
407.0,51.54467352898586,4.385464219186984
408.0,51.704206153852866,4.478009219890171
409.0,51.85916551733945,4.573192239383751
410.0,52.00936068756973,4.671077784109502
411.0,52.15459656040858,4.771730821599694
412.0,52.2946739279831,4.875216665408927
413.0,52.42938956389009,4.981600848148599
414.0,52.55853632633674,5.090948981945425
415.0,52.68190328050062,5.203326605641695
416.0,52.7992758414293,5.3187990180561435
417.0,52.910435938828584,5.437431096631217
418.0,53.015162205110684,5.559287100805896
419.0,53.11323018808805,5.684430459473977
420.0,53.20441258970442,5.812923541916573
421.0,53.2884795321899,5.94482741163569
422.0,53.365198853010966,6.080201562563799
423.0,53.434336429956794,6.219103637183498
424.0,53.49565653765985,6.361589126162567
425.0,53.54892223678843,6.507711049193942
426.0,53.593895797071305,6.657519616828343
427.0,53.63033915521742,6.811061873200474
428.0,53.65801440867536,6.968381319678641
429.0,53.676684346036716,7.129517519613197
430.0,53.6861130147223,7.294505684522047
431.0,53.68606632640002,7.463376242232048
432.0,53.67631270036559,7.6361543876939395
433.0,53.656623744872476,7.812859617405505
434.0,53.62677497612311,7.993505248612937
435.0,53.58654657433063,8.178097924713416
436.0,53.53572417592738,8.366637108551982
437.0,53.474099700634426,8.559114565591761
438.0,53.401472211716076,8.755513839236938
439.0,53.317648807324936,8.955809720900529
440.0,53.22244554039989,9.15996771773153
441.0,53.11568836411251,9.367943521245326
442.0,52.99721409937092,9.579682480433739
443.0,52.8668714203875,9.795119083262632
444.0,52.72452185380278,10.014176450790849
445.0,52.57004078633851,10.23676584845905
446.0,52.40331847543327,10.46278621939499
447.0,52.22426105680294,10.692123744856458
448.0,52.03279154237242,10.924651437177813
449.0,51.82885080155345,11.160228770793486
450.0,51.61239851840557,11.398701357074618
451.0,51.383414116822884,11.639900668825582
452.0,51.14189764554852,11.8836438203379
453.0,50.88787061454217,12.129733408882561
454.0,50.621376774024405,12.377957423431083
455.0,50.34248282740443,12.628089226224121
456.0,50.051279069276475,12.879887612548611
457.0,49.74787993975194,13.133096953735354
458.0,49.43242448658919,13.387447427945462
459.0,49.10507672689664,13.64265534277398
460.0,48.76602590062297,13.898423553062173
461.0,48.41548660861455,14.154441976577942
462.0,48.053698828715525,14.410388209400212
463.0,47.6809278042094,14.665928241933878
464.0,47.297463799848785,14.920717275494914
465.0,46.90362172178565,15.174400638350946
466.0,46.499740598888515,15.426614798993624
467.0,46.08618292420404,15.676988473270022
468.0,45.6633338566723,15.925143820827866
469.0,45.231600284621656,16.170697725151896
470.0,44.791409754029004,16.41326315030586
471.0,44.34320926601393,16.652450566367126
472.0,43.88746394951552,16.88786943447012
473.0,43.42465561655521,17.11912974138163
474.0,42.955281208890995,17.345843572636742
475.0,42.479851146193575,17.56762671248783
476.0,41.998887587097315,17.784100258279494
477.0,41.512922615575846,17.994892236374724
478.0,41.02249636604127,18.19963920643594
479.0,40.52815510134814,18.397987840718685
480.0,40.030449258482996,18.589596465072617
481.0,39.529931477123725,18.77413654856713
482.0,39.02715462645288,18.951294129066657
483.0,38.522669845599424,19.120771162668714
484.0,38.01702461286539,19.282286785677595
485.0,37.510760858470675,19.435578478705676
486.0,37.004413134930054,19.58040312355735
487.0,36.49850685837336,19.71653794473856
488.0,35.99355663314904,19.84378132872671
489.0,35.49006467093276,19.96195351550813
490.0,34.988519314317784,20.07089715831869
491.0,34.48939367351744,20.170477748982318
492.0,33.99314438338736,20.260583907706692
493.0,33.500210486502546,20.341127537640283
494.0,33.01101244652867,20.4120438458967
495.0,32.52595129463355,20.47329123408896
496.0,32.04540791021859,20.524851062667622
497.0,31.56974243583361,20.566727294506038
498.0,31.099293824793193,20.59894602420827
499.0,30.63437951875592,20.621554900519328
500.0,30.175295251375374,20.634622449985045
501.0,29.722314973095685,20.638237310635084
502.0,29.27569089125387,20.6325073849449
503.0,28.835653618872126,20.617558921672344
504.0,28.402412424879017,20.59353553636509
505.0,27.97615557798894,20.5605971804025
506.0,27.557050776092336,20.51891906837774
507.0,27.14524565276003,20.4686905734528
508.0,26.740868352337102,20.410114100041685
509.0,26.34402816508667,20.343403942807527
510.0,25.954816213932013,20.268785140510406
511.0,25.573306184526356,20.18649233272753
512.0,25.19955509064169,20.096768626898868
513.0,24.833604067200127,19.999864482542424
514.0,24.475479183661463,19.896036618845994
515.0,24.125192270917918,19.785546951188238
516.0,23.782741755320018,19.66866156148174
517.0,23.448113493956313,19.545649706573965
518.0,23.12128160582426,19.416782868297354
519.0,22.802209294051426,19.282333848134627
520.0,22.490849654847306,19.142575908865776
521.0,22.18714646937973,18.997781964994708
522.0,21.89103497526983,18.84822382321996
523.0,21.60244261488121,18.69417147371837
524.0,21.32128975803796,18.53589243255532
525.0,21.047490397239454,18.373651135121364
526.0,20.780952813844948,18.207708380123176
527.0,20.521580214076394,18.03832082332654
528.0,20.269271334032375,17.865740519960053
529.0,20.02392101321947,17.690214514438587
530.0,19.78542073638975,17.51198447585414
531.0,19.553659143724882,17.331286377506135
532.0,19.32852250962972,17.148350218601564
533.0,19.109895190592066,16.963399786144848
534.0,18.897660042732422,16.776652454955844
535.0,18.69169880980917,16.588319023699025
536.0,18.491892482562726,16.39860358477523
537.0,18.298121630378574,16.207703425916954
538.0,18.110266706325394,16.015808961336276
539.0,17.9282083266827,15.823103690299147
540.0,17.751827526114333,15.629764181038247
541.0,17.581005989671358,15.435960077967287
542.0,17.415626262822318,15.241854130220124
543.0,17.25557194071184,15.04760223960683
544.0,17.100727837841703,14.853353526154075
545.0,16.950980139353355,14.659250409477483
546.0,16.806216535068348,14.465428704317493
547.0,16.666326337414883,14.272017728656635
548.0,16.53120058433535,14.079140422923874
549.0,16.400732128232598,13.886913478879789
550.0,16.274815711972476,13.695447476864219
551.0,16.1533480329176,13.5048470301747
552.0,16.03622779592336,13.315210935429104
553.0,15.923355756182028,13.126632327848844
554.0,15.81463475275535,12.939198840479413
555.0,15.70996973359048,12.752992766442588
556.0,15.60926777276897,12.568091223389047
557.0,15.51243808069402,12.384566319391357
558.0,15.419392007877764,12.202485319585023
559.0,15.330043042947999,12.021910812929537
560.0,15.24430680545278,11.842900878522165
561.0,15.162101034001884,11.665509250954367
562.0,15.083345570246188,11.489785484254524
563.0,15.0079623391598,11.315775114010941
564.0,14.935875326055259,11.143519817316022
565.0,14.867010550729301,10.973057570216241
566.0,14.801296039105644,10.80442280239306
567.0,14.738661792711873,10.637646548837491
568.0,14.67903975629989,10.472756598315636
569.0,14.622363783893364,10.309777638454364
570.0,14.568569603521311,10.148731397305635
571.0,14.517594780874061,9.989636781274655
572.0,14.469378682096622,9.832510009321503
573.0,14.42386243591458,9.677364743368127
574.0,14.380988895269244,9.524212214862688
575.0,14.340702598621546,9.373061347471491
576.0,14.302949731068384,9.223918875885115
577.0,14.26767808540035,9.076789460740075
578.0,14.234837023216217,8.931675799670499
579.0,14.20437743619704,8.788578734515978
580.0,14.176251707631206,8.64749735472213
581.0,14.150413674271146,8.508429096979484
582.0,14.126818588592728,8.371369841154303
583.0,14.10542308151943,8.236314002571852
584.0,14.086185125665235,8.103254620718577
585.0,14.069063999142795,7.972183444434757
586.0,14.054020249976572,7.843091013673439
587.0,14.041015661154557,7.71596673790501
588.0,14.030013216346537,7.590798971249656
589.0,14.020977066311822,7.4675750844222035
590.0,14.013872496014738,7.346281533575588
591.0,14.008665892462085,7.226903926130432
592.0,14.005324713272994,7.109427083678988
593.0,14.003817455988303,6.993835102052159
594.0,14.004113628123545,6.88011140863829
595.0,14.006183717966998,6.7682388170422225
596.0,14.009999166121828,6.658199579172543
597.0,14.015532337789267,6.549975434844151
598.0,14.022756495787894,6.443547658982322
599.0,14.031645774302438,6.338897106513209
600.0,14.042175153354098,6.236004255024415
601.0,14.0543204339831,6.134849245277767
602.0,14.068058214133163,6.0354119196548295
603.0,14.08336586522658,5.937671858613995
604.0,14.100221509417882,5.841608415236198
605.0,14.118603997513315,5.747200747934473
606.0,14.138492887542924,5.654427851400648
607.0,14.159868423971465,5.563268585860566
608.0,14.18271151753413,5.47370170470722
609.0,14.207003725682725,5.3857058805792235
610.0,14.232727233627784,5.299259729950058
611.0,14.259864835961965,5.214341836291511
612.0,14.288399918850004,5.1309307718727535
613.0,14.318316442770499,5.049005118254532
614.0,14.349598925794806,4.968543485535972
615.0,14.38223242738844,4.889524530409574
616.0,14.416202532720432,4.81192697307806
617.0,14.451495337466293,4.735729613084861
618.0,14.488097433090356,4.660911344108185
619.0,14.525995892593476,4.587451167766784
620.0,14.5651782567123,4.5153282064837965
621.0,14.605632520556524,4.444521715453279
622.0,14.6473471206708,4.375011093752371
623.0,14.690310922508246,4.306775894640376
624.0,14.73451320830273,4.2397958350844505
625.0,14.779943665327405,4.174050804550018
626.0,14.826592374527264,4.109520873092523
627.0,14.87444979951372,4.046186298785653
628.0,14.923506775909566,3.9840275345197456
629.0,14.973754501032916,3.9230252342026963
630.0,15.02518452390903,3.863160258394358
631.0,15.077788735599219,3.8044136794041243
632.0,15.131559359836329,3.746766785880127
633.0,15.186488943956538,3.69020108691728
634.0,15.242570350117564,3.6346983157102284
635.0,15.299796746793577,3.580240432776127
636.0,15.35816160053745,3.5268096287710993
637.0,15.417658668001211,3.4743883269231692
638.0,15.478281988205863,3.422959185103449
639.0,15.540025875051949,3.3725050975564015
640.0,15.602884910062564,3.3230091963090524
641.0,15.666853935350689,3.274454852278132
642.0,15.731928046803045,3.2268256760932617
643.0,15.798102587472828,3.1801055186534626
644.0,15.865373141173981,3.1342784714334773
645.0,15.933735526269844,3.089328866555617
646.0,16.00318578964927,3.0452412766421153
647.0,16.07372020088348,3.002000514462263
648.0,16.145335246557185,2.959591632387926
649.0,16.21802762476765,2.9179999216703885
650.0,16.29179423978559,2.8772109115508493
651.0,16.36663219687201,2.837210368216302
652.0,16.442538797245238,2.797984293611956
653.0,16.519511533192595,2.75951892412081
654.0,16.597548083321342,2.721800729120466
655.0,16.676646307943646,2.6848164094267717
656.0,16.756804244590544,2.648552895633403
657.0,16.83802010365,2.6129973463560288
658.0,16.92029226412425,2.5781371463892824
659.0,17.00361926950191,2.5439599047843267
660.0,17.0879998237403,2.510453452854412
661.0,17.17343278735366,2.4776058421154388
662.0,17.259917173603082,2.4454053421681814
663.0,17.347452144784015,2.413840438528466
664.0,17.436037008607425,2.382899830411282
665.0,17.525671214670695,2.352572428474484
666.0,17.616354351014547,2.322847352527428
667.0,17.708086140762354,2.293713929209627
668.0,17.800866438838252,2.2651616896442017
669.0,17.89469522876062,2.2371803670706765
670.0,17.989572619507594,2.209759894461398
671.0,18.085498842451283,2.1828904021256323
672.0,18.182474248357554,2.156562215305167
673.0,18.280499304448213,2.1307658517650343
674.0,18.3795745915226,2.1054920193827646
675.0,18.4797008011356,2.080731613739398
676.0,18.58087873282915,2.0564757157152873
677.0,18.683109291414457,2.032715589093561
678.0,18.786393484302113,2.009442678173951
679.0,18.890732418877377,1.986648605399531
680.0,18.996127299917998,1.9643251689987689
681.0,19.102579427051914,1.942464340645157
682.0,19.21009019225231,1.92105826313655
683.0,19.31866107736744,1.9000992480962227
684.0,19.428293651682797,1.8795797736975373
685.0,19.538989569513124,1.8594924824140058
686.0,19.650750567821877,1.8398301787964237
687.0,19.76357846386576,1.820585827278661
688.0,19.877475152861944,1.8017525500135996
689.0,19.992442605675684,1.783323624740624
690.0,20.108482866525968,1.7652924826859926
691.0,20.225598050706953,1.7476527064973417
692.0,20.343790342322894,1.7303980282135034
693.0,20.463061992034298,1.7135223272707583
694.0,20.583415314813063,1.69701962854658
695.0,20.70485268770435,1.6808841004418762
696.0,20.827376547592966,1.6651100530026786
697.0,20.95098938897199,1.6496919360821873
698.0,21.07569376171144,1.6346243375440368
699.0,21.201492268824712,1.6199019815076041
700.0,21.328387564230553,1.6055197266361556
701.0,21.456382350508328,1.5914725644685868
702.0,21.585479376644276,1.577755617795491
703.0,21.715681435766513,1.5643641390802652
704.0,21.846991362866433,1.5512935089259383
705.0,21.979412032504232,1.5385392345883948
706.0,22.112946356496174,1.5260969485366491
707.0,22.247597281581236,1.513962407060815
708.0,22.383367787064735,1.502131488928409
709.0,22.520260882436485,1.4906001940896165
710.0,22.658279604961027,1.4793646424321547
711.0,22.79742701723741,1.468421072586358
712.0,22.937706204725963,1.457765840781122
713.0,23.079120273239468,1.4473954197513457
714.0,23.22167234639608,1.4373063976975196
715.0,23.365365563031276,1.4274954772981194
716.0,23.5102030745661,1.41795947477548
717.0,23.65618804232885,1.4086953190158398
718.0,23.80332363482734,1.399700050744266
719.0,23.95161302496879,1.3909708217551913
720.0,24.101059387224304,1.3825048941993192
721.0,24.251665894734835,1.3742996399276814
722.0,24.403435716355478,1.3663525398936596
723.0,24.55637201363479,1.3586611836138147
724.0,24.7104779377258,1.3512232686884085
725.0,24.865756626225267,1.3440366003825277
726.0,25.022211199937644,1.337099091268774
727.0,25.17984475956005,1.330408760932516
728.0,25.33866038228456,1.3239637357407492
729.0,25.49866111831387,1.3177622486756588
